date,oldTime,time_Combined,time_Unix,time,latitude,longitude,xcoord,ycoord,broadway,subway,male,race,perstop,age,frisked,searched,arstmade,sumissue,contrabn,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other
3/6/15,21:27,3/6/15 21:27,1425677220,5606820,40.8188949,-73.8922779,1014066,237641,0,0,1,Hispanic,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,21:30,3/6/15 21:30,1425677400,5607000,40.8329005,-73.9354384,1002116,242732,0,0,1,Black,2,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3/6/15,21:30,3/6/15 21:30,1425677400,5607000,40.8329005,-73.9354384,1002116,242732,0,0,1,Black,2,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3/6/15,21:30,3/6/15 21:30,1425677400,5607000,40.8329005,-73.9354384,1002116,242732,0,0,1,Black,3,19,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3/6/15,21:48,3/6/15 21:48,1425678480,5608080,40.8515572,-73.9321093,1003032,249530,0,0,1,Hispanic,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,21:50,3/6/15 21:50,1425678600,5608200,40.5727699,-73.9962384,985295,147952,0,0,1,Black,5,49,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/6/15,22:04,3/6/15 22:04,1425679440,5609040,40.8043691,-73.9353252,1002155,232337,0,0,1,Hispanic,5,28,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3/6/15,22:15,3/6/15 22:15,1425680100,5609700,40.823239,-73.8885493,1015096,239225,0,0,1,Hispanic,2,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,22:20,3/6/15 22:20,1425680400,5610000,40.6512774,-73.9400253,1000892,176560,0,0,1,Black,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,22:20,3/6/15 22:20,1425680400,5610000,40.6512774,-73.9400253,1000892,176560,0,0,1,Black,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,22:20,3/6/15 22:20,1425680400,5610000,40.7300787,-73.9928416,986234,205264,1,1,1,Hispanic,20,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/6/15,22:30,3/6/15 22:30,1425681000,5610600,40.5836245,-74.0954369,957741,151921,0,0,1,White,2,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,22:53,3/6/15 22:53,1425682380,5611980,40.6481049,-73.9185143,1006862,175409,0,0,1,Black,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,22:53,3/6/15 22:53,1425682380,5611980,40.6481049,-73.9185143,1006862,175409,0,0,1,Black,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,22:55,3/6/15 22:55,1425682500,5612100,40.6907612,-73.9306179,1003491,190947,0,0,1,Black,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,23:10,3/6/15 23:10,1425683400,5613000,40.8188493,-73.8876246,1015354,237626,0,0,1,Black,5,19,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3/6/15,23:20,3/6/15 23:20,1425684000,5613600,40.6647091,-73.9282299,1004161,181456,0,0,1,Black,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,23:20,3/6/15 23:20,1425684000,5613600,40.6647091,-73.9282299,1004161,181456,0,0,1,Black,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,23:30,3/6/15 23:30,1425684600,5614200,40.6785872,-73.9061289,1010287,186518,0,1,1,Black,5,46,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3/6/15,23:38,3/6/15 23:38,1425685080,5614680,40.6308699,-73.9349385,1002309,169126,0,0,1,Black,6,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,23:38,3/6/15 23:38,1425685080,5614680,40.6308699,-73.9349385,1002309,169126,0,0,1,Black,6,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/15,23:38,3/6/15 23:38,1425685080,5614680,40.6308699,-73.9349385,1002309,169126,0,0,1,Black,6,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,0:10,3/7/15 0:10,1425687000,5616600,40.7674953,-73.7750432,1046563,218976,0,0,1,Other,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,0:15,3/7/15 0:15,1425687300,5616900,40.7156706,-73.8129036,1036116,200070,0,0,1,Hispanic,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,0:16,3/7/15 0:16,1425687360,5616960,40.76235,-73.9261862,1004698,217030,0,0,1,Hispanic,11,22,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3/7/15,0:30,3/7/15 0:30,1425688200,5617800,40.6721618,-73.874555,1019048,184188,0,0,1,Black,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,0:45,3/7/15 0:45,1425689100,5618700,40.6682488,-73.8460164,1026967,182775,0,0,0,Black,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,0:45,3/7/15 0:45,1425689100,5618700,40.6661834,-73.8512948,1025504,182020,0,0,1,Hispanic,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,0:45,3/7/15 0:45,1425689100,5618700,40.6661834,-73.8512948,1025504,182020,0,0,1,Hispanic,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,0:49,3/7/15 0:49,1425689340,5618940,,,,,0,0,1,Hispanic,15,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/7/15,0:56,3/7/15 0:56,1425689760,5619360,40.654013,-73.8962922,1013026,177568,0,0,1,Black,5,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,1:05,3/7/15 1:05,1425690300,5619900,40.7176756,-73.8171223,1034945,200798,0,0,1,Hispanic,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,1:10,3/7/15 1:10,1425690600,5620200,40.7112252,-73.9565277,996302,198398,0,0,1,Hispanic,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,1:15,3/7/15 1:15,1425690900,5620500,40.7495913,-74.0027863,983478,212373,0,0,1,White,5,20,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,1:20,3/7/15 1:20,1425691200,5620800,40.7133046,-73.7358572,1057477,199263,0,0,1,Black,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,1:35,3/7/15 1:35,1425692100,5621700,,,,,0,0,1,Black,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,1:40,3/7/15 1:40,1425692400,5622000,40.7070453,-73.812156,1036330,196928,0,0,1,Hispanic,10,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,1:40,3/7/15 1:40,1425692400,5622000,40.7070453,-73.812156,1036330,196928,0,0,,Other,10,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,1:46,3/7/15 1:46,1425692760,5622360,40.6661834,-73.8512948,1025504,182020,0,0,1,Hispanic,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,2:17,3/7/15 2:17,1425694620,5624220,40.8739717,-73.9064895,1010111,257703,0,0,1,Hispanic,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,2:30,3/7/15 2:30,1425695400,5625000,40.781688,-73.9489603,998385,224071,0,0,0,Black,10,22,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/7/15,2:30,3/7/15 2:30,1425695400,5625000,40.781688,-73.9489603,998385,224071,0,0,0,Black,10,23,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3/7/15,2:30,3/7/15 2:30,1425695400,5625000,40.781688,-73.9489603,998385,224071,0,0,,Black,10,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/7/15,2:34,3/7/15 2:34,1425695640,5625240,40.6667308,-73.8479557,1026430,182221,0,0,1,White,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,3:00,3/7/15 3:00,1425697200,5626800,40.8129849,-73.9461076,999168,235474,0,0,1,White,2,31,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3/7/15,3:05,3/7/15 3:05,1425697500,5627100,40.8294733,-73.9370461,1001672,241483,0,0,0,Other,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,3:35,3/7/15 3:35,1425699300,5628900,40.7417495,-74.0031215,983385,209516,0,0,1,White,20,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/7/15,4:00,3/7/15 4:00,1425700800,5630400,40.6764886,-73.8213199,1033812,185790,0,0,1,White,10,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,12:15,3/7/15 12:15,1425730500,5660100,40.7880564,-73.9443222,999668,226392,0,0,1,Black,5,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,12:18,3/7/15 12:18,1425730680,5660280,40.6009012,-73.9126949,1008494,158213,0,0,0,Black,15,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,14:35,3/7/15 14:35,1425738900,5668500,40.6066484,-73.7561555,1051958,160389,0,0,1,Black,,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,15:30,3/7/15 15:30,1425742200,5671800,40.8641323,-73.8913116,1014313,254123,0,0,1,Hispanic,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,15:35,3/7/15 15:35,1425742500,5672100,40.8641323,-73.8913116,1014313,254123,0,0,1,Hispanic,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,15:45,3/7/15 15:45,1425743100,5672700,40.8659982,-73.8998013,1011964,254800,0,0,1,Black,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,15:50,3/7/15 15:50,1425743400,5673000,40.7195567,-73.7380583,1056860,201539,0,0,1,Black,8,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/7/15,16:30,3/7/15 16:30,1425745800,5675400,40.7446288,-73.9989715,984535,210565,0,0,1,White,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,17:00,3/7/15 17:00,1425747600,5677200,40.8305141,-73.9126574,1008421,241868,0,0,1,Hispanic,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,17:00,3/7/15 17:00,1425747600,5677200,40.8305141,-73.9126574,1008421,241868,0,0,1,Hispanic,5,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/7/15,17:01,3/7/15 17:01,1425747660,5677260,40.8305141,-73.9126574,1008421,241868,0,0,1,Hispanic,5,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/7/15,17:28,3/7/15 17:28,1425749280,5678880,40.6589442,-73.9605192,995204,179350,0,0,1,Black,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,17:35,3/7/15 17:35,1425749700,5679300,40.8056921,-73.9681189,993076,232814,0,0,1,Black,1,24,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
3/7/15,17:35,3/7/15 17:35,1425749700,5679300,40.8372308,-73.9388385,1001174,244309,0,0,1,Hispanic,5,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/7/15,18:04,3/7/15 18:04,1425751440,5681040,40.757125,-73.9719069,992033,215119,0,1,1,Black,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,18:20,3/7/15 18:20,1425752400,5682000,40.7771964,-73.90738,1009902,222444,0,0,1,Other,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,19:10,3/7/15 19:10,1425755400,5685000,40.6715923,-73.9842898,988608,183956,0,0,1,Black,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,19:42,3/7/15 19:42,1425757320,5686920,,,,,0,0,1,White,10,27,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3/7/15,19:48,3/7/15 19:48,1425757680,5687280,40.8400785,-73.8461789,1026812,245378,0,0,1,Hispanic,10,25,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
3/7/15,20:25,3/7/15 20:25,1425759900,5689500,40.8116815,-73.9468637,998959,234999,0,0,1,Black,1,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,20:30,3/7/15 20:30,1425760200,5689800,40.8052944,-73.9185567,1006797,232678,0,0,1,Hispanic,5,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,20:40,3/7/15 20:40,1425760800,5690400,40.8332656,-73.9354525,1002112,242865,0,0,1,Hispanic,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,20:45,3/7/15 20:45,1425761100,5690700,40.6454875,-73.9431979,1000013,174450,0,0,1,Black,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,20:45,3/7/15 20:45,1425761100,5690700,40.6454875,-73.9431979,1000013,174450,0,0,1,Black,5,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,20:45,3/7/15 20:45,1425761100,5690700,40.6454875,-73.9431979,1000013,174450,0,0,1,Black,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,20:45,3/7/15 20:45,1425761100,5690700,40.6454875,-73.9431979,1000013,174450,0,0,1,Black,5,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,21:10,3/7/15 21:10,1425762600,5692200,40.6580597,-73.9349625,1002295,179032,0,0,0,Black,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,21:10,3/7/15 21:10,1425762600,5692200,40.6580597,-73.9349625,1002295,179032,0,0,1,Black,6,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,21:10,3/7/15 21:10,1425762600,5692200,40.6580597,-73.9349625,1002295,179032,0,0,1,Black,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,21:10,3/7/15 21:10,1425762600,5692200,40.8168932,-73.8476993,1026406,236930,0,0,1,Hispanic,6,23,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,21:40,3/7/15 21:40,1425764400,5694000,40.8332656,-73.9354525,1002112,242865,0,0,1,Hispanic,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,21:40,3/7/15 21:40,1425764400,5694000,40.8168932,-73.8476993,1026406,236930,0,0,1,Hispanic,5,21,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,21:50,3/7/15 21:50,1425765000,5694600,40.5508626,-74.1514424,942164,140007,0,0,1,White,5,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/7/15,22:00,3/7/15 22:00,1425765600,5695200,40.6912791,-73.7462432,1054621,191230,0,0,1,Black,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/7/15,22:30,3/7/15 22:30,1425767400,5697000,40.695683,-73.7418665,1055830,192838,0,0,1,Black,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,22:30,3/7/15 22:30,1425767400,5697000,40.5533113,-74.1512213,942227,140899,0,0,1,White,10,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,22:30,3/7/15 22:30,1425767400,5697000,40.5533113,-74.1512213,942227,140899,0,0,1,White,10,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,22:36,3/7/15 22:36,1425767760,5697360,40.8785645,-73.8657328,1021380,259391,0,1,1,Black,10,23,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/7/15,23:00,3/7/15 23:00,1425769200,5698800,40.6555764,-73.9268882,1004536,178129,0,0,1,Black,5,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:10,3/7/15 23:10,1425769800,5699400,40.7098562,-73.7439614,1055234,198000,0,0,1,Black,5,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:12,3/7/15 23:12,1425769920,5699520,40.6961659,-73.9464328,999104,192913,0,0,1,Black,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:12,3/7/15 23:12,1425769920,5699520,40.6961659,-73.9464328,999104,192913,0,0,1,Black,8,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:15,3/7/15 23:15,1425770100,5699700,40.5741423,-73.9973111,984997,148452,0,0,1,Black,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:15,3/7/15 23:15,1425770100,5699700,40.5741423,-73.9973111,984997,148452,0,0,1,Black,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:15,3/7/15 23:15,1425770100,5699700,40.5741423,-73.9973111,984997,148452,0,0,1,Black,5,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:15,3/7/15 23:15,1425770100,5699700,40.5741423,-73.9973111,984997,148452,0,0,1,Black,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:18,3/7/15 23:18,1425770280,5699880,40.8317186,-73.9018621,1011408,242310,0,0,0,Black,5,33,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/7/15,23:19,3/7/15 23:19,1425770340,5699940,40.8317186,-73.9018621,1011408,242310,0,0,1,Black,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/7/15,23:20,3/7/15 23:20,1425770400,5700000,40.8317186,-73.9018621,1011408,242310,0,0,0,Black,10,24,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3/7/15,23:20,3/7/15 23:20,1425770400,5700000,40.8317186,-73.9018621,1011408,242310,0,0,,Other,10,31,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
3/7/15,23:24,3/7/15 23:24,1425770640,5700240,40.6999792,-73.9877886,987636,194298,0,1,1,Black,15,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:25,3/7/15 23:25,1425770700,5700300,40.5741423,-73.9973111,984997,148452,0,0,1,Hispanic,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:35,3/7/15 23:35,1425771300,5700900,40.6961659,-73.9464328,999104,192913,0,0,1,Black,2,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3/7/15,23:35,3/7/15 23:35,1425771300,5700900,40.6957047,-73.9463647,999123,192745,0,0,1,Black,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/15,23:45,3/7/15 23:45,1425771900,5701500,40.7036796,-73.9433648,999953,195651,0,0,1,Black,1,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,0:04,3/8/15 0:04,1425773040,5702640,,,,,0,0,1,Hispanic,4,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3/8/15,0:15,3/8/15 0:15,1425773700,5703300,40.6927254,-73.8555773,1024300,191688,0,0,1,Hispanic,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,0:35,3/8/15 0:35,1425774900,5704500,40.6936089,-73.8220205,1033605,192027,0,0,1,Other,15,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,0:35,3/8/15 0:35,1425774900,5704500,40.6936089,-73.8220205,1033605,192027,0,0,1,Other,10,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,0:35,3/8/15 0:35,1425774900,5704500,40.6936089,-73.8220205,1033605,192027,0,0,1,Other,10,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/8/15,0:37,3/8/15 0:37,1425775020,5704620,40.5567113,-74.1518408,942057,142138,0,0,1,White,6,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,0:40,3/8/15 0:40,1425775200,5704800,40.8295885,-73.9369629,1001695,241525,0,0,1,Black,5,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,0:50,3/8/15 0:50,1425775800,5705400,40.6577114,-73.9404376,1000776,178904,0,0,1,Black,5,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,0:50,3/8/15 0:50,1425775800,5705400,40.7184991,-73.7353027,1057625,201156,0,0,1,Black,4,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,0:50,3/8/15 0:50,1425775800,5705400,40.7184991,-73.7353027,1057625,201156,0,0,1,Hispanic,5,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,1:00,3/8/15 1:00,1425776400,5706000,40.6961391,-73.8528291,1025060,192933,0,0,1,Black,5,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,1:00,3/8/15 1:00,1425776400,5706000,40.6746764,-73.7477015,1054234,185180,0,0,1,Black,5,27,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/8/15,1:01,3/8/15 1:01,1425776460,5706060,40.7679637,-73.9116817,1008714,219079,0,0,1,Black,10,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,1:04,3/8/15 1:04,1425776640,5706240,40.812126,-73.9041813,1010774,235171,0,1,1,Hispanic,2,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,1:10,3/8/15 1:10,1425777000,5706600,40.8260576,-73.9397557,1000923,240238,0,0,1,Black,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,1:25,3/8/15 1:25,1425777900,5707500,40.8125511,-73.92608,1004712,235320,0,0,1,Black,9,18,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/8/15,1:25,3/8/15 1:25,1425777900,5707500,40.7133046,-73.7358572,1057477,199263,0,0,1,Black,2,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,1:29,3/8/15 1:29,1425778140,5707740,40.5771836,-74.0006264,984076,149560,0,0,1,Black,10,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3/8/15,1:39,3/8/15 1:39,1425778740,5708340,40.7545492,-73.9302988,1003561,214187,0,0,1,Black,15,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3/8/15,1:39,3/8/15 1:39,1425778740,5708340,40.7545492,-73.9302988,1003561,214187,0,0,1,Black,15,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3/8/15,1:39,3/8/15 1:39,1425778740,5708340,40.7545492,-73.9302988,1003561,214187,0,0,1,Hispanic,15,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3/8/15,2:00,3/8/15 2:00,1425780000,5709600,40.7624884,-73.9629739,994507,217074,0,0,1,Black,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,3:40,3/8/15 3:40,1425786000,5715600,40.6741575,-73.729534,1059274,185006,0,0,1,Black,15,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,3:40,3/8/15 3:40,1425786000,5715600,40.6741575,-73.729534,1059274,185006,0,0,1,Black,15,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,4:55,3/8/15 4:55,1425790500,5720100,40.8696953,-73.8672222,1020973,256159,0,0,1,Black,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,5:41,3/8/15 5:41,1425793260,5722860,40.8162025,-73.9082398,1009649,236655,0,1,1,Black,5,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/8/15,5:41,3/8/15 5:41,1425793260,5722860,40.8162025,-73.9082398,1009649,236655,0,1,1,Hispanic,5,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/8/15,6:35,3/8/15 6:35,1425796500,5726100,40.8837358,-73.9014417,1011503,261262,1,0,1,Black,10,34,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/15,7:10,3/8/15 7:10,1425798600,5728200,40.5741423,-73.9973111,984997,148452,0,0,1,Black,15,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/8/15,9:10,3/8/15 9:10,1425805800,5735400,40.5741423,-73.9973111,984997,148452,0,0,1,Black,8,46,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3/8/15,9:27,3/8/15 9:27,1425806820,5736420,40.6779832,-73.7912047,1042164,186353,0,0,1,White,9,30,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
3/8/15,11:58,3/8/15 11:58,1425815880,5745480,40.6903471,-73.9602915,995262,190791,0,0,1,Black,2,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
